0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-1.6298606248528296,0.9940178924830986,0.34361845660596374,0.475237956717886,0.5798192258603766,-0.9880711436836102,1.4989173582133362,0.9960079680956174,1.2480163288327797,1.1419927606766114,-0.9860966422066364,-0.9684959969581863,-0.7680007286695008,0.6398801738739769,-0.7415877295804203
0.12297566882524007,-1.0060181084889308,-1.0391519925126025,1.453093834738227,1.0277843863749077,1.0120728718702565,-0.6671481883377277,0.9960079680956174,-0.8012715674443627,-0.8756622935223485,-0.9860966422066364,-0.9684959969581863,1.302082097932927,-0.9057241108457739,1.3711978247797516
0.6772322043756178,-1.0060181084889308,-1.0391519925126025,0.475237956717886,0.44990932931116323,1.0120728718702565,-0.6671481883377277,0.9960079680956174,-0.8012715674443627,1.1419927606766114,-0.9860966422066364,1.0325287901455045,1.302082097932927,-0.9057241108457739,1.3711978247797516
0.199185942463417,0.9940178924830986,1.0350036811652468,-0.5026179213024551,0.9785082187183081,-0.9880711436836102,-0.6671481883377277,-1.0040080320963853,-0.8012715674443627,-0.8756622935223485,1.0140993866100703,-0.9684959969581863,-0.7680007286695008,0.6398801738739769,-0.037325878127029664
1.1656707763293883,-1.0060181084889308,-1.0391519925126025,1.453093834738227,-0.32507039837897544,1.0120728718702565,-0.6671481883377277,0.9960079680956174,1.2480163288327797,-0.8756622935223485,1.0140993866100703,-0.9684959969581863,1.302082097932927,0.6398801738739769,1.3711978247797516
0.33428597300382157,-1.0060181084889308,-1.0391519925126025,-0.5026179213024551,0.37823490362883805,1.0120728718702565,-0.6671481883377277,-1.0040080320963853,-0.8012715674443627,1.1419927606766114,-0.9860966422066364,-0.9684959969581863,-0.7680007286695008,-0.9057241108457739,1.3711978247797516
-1.1587425696350084,-1.0060181084889308,0.34361845660596374,1.453093834738227,-1.3061140999057999,1.0120728718702565,1.4989173582133362,0.9960079680956174,-0.8012715674443627,1.1419927606766114,1.0140993866100703,-0.9684959969581863,-0.7680007286695008,-0.9057241108457739,0.666935973326361
1.449727250798957,-1.0060181084889308,-1.0391519925126025,-0.5026179213024551,-0.3564279596149924,1.0120728718702565,-0.6671481883377277,-1.0040080320963853,1.2480163288327797,1.1419927606766114,-0.9860966422066364,1.0325287901455045,-0.7680007286695008,-0.9057241108457739,1.3711978247797516
-0.015588465062354374,0.9940178924830986,-0.3477667679533193,-0.5026179213024551,-1.1717245517514379,-0.9880711436836102,-0.6671481883377277,-1.0040080320963853,-0.8012715674443627,-0.8756622935223485,-0.9860966422066364,-0.9684959969581863,-0.7680007286695008,0.6398801738739769,0.666935973326361
1.12410153616311,-1.0060181084889308,1.0350036811652468,-0.5026179213024551,0.678371561173573,1.0120728718702565,1.4989173582133362,-1.0040080320963853,-0.8012715674443627,1.1419927606766114,-0.9860966422066364,-0.9684959969581863,-0.7680007286695008,-0.9057241108457739,0.666935973326361
